"l_english":""
" seduce_spouse_awareness_modifier0":"Подружжя знає"
" seduce_target_spouse_awareness_modifier0":"Подружжя цілі знає"
" seduce_requires_more_effort_modifier0":"Подвоєні зусилля"
" seduce_success_1_modifier0":"Зближення за інтересом"
" seduce_failure_1_modifier0":"Погане враження"
" seduce_success_2_modifier0":"Почуття тліють"
" seduce_failure_2_modifier0":"Незграбне спілкування"
" seduce_and_courting_fragrant_flowers_modifier0":"Пахучі квіти"
" seduce_and_courting_personal_chemistry_modifier0":"Особисті симпатії"
" seduce_rival_offspring_modifier0":"Forbidden Lust"
" seduce_rival_modifier0":"Love Hate Relationship"
