"l_english":""
" cn_konstantiniyye0":"Константініє"
" cn_konstantiniyye_adj0":"Константінійськ"
" ":""
" cn_bratislava0":"Братислава"
" cn_bratislava_adj0":"Братиславськ"
" cn_pressburg0":"Пресбург"
" cn_pressburg_adj0":"Пресбурзьк"
" cn_waithali0":"Вайшали"
" cn_waithali_adj0":"Вайшалійськ"
" cn_danzig0":"Данциг"
" cn_danzig_adj0":"Данцизьк"
" cn_konigsberg0":"Кенігсберг"
" cn_konigsberg_adj0":"Кенігсберзьк"
" cn_dorpat0":"Дорпат"
" cn_dorpat_adj0":"Дорпатськ"
" cn_pernau0":"Пернау"
" cn_pernau_adj0":"Пернауськ"
" cn_parnawa0":"Парнава"
" cn_parnawa_adj0":"Парнавськ"
" cn_pernu0":"Перно"
" cn_pernu_adj0":"Пернуськ"
" cn_U_xkU_ll0":"Ікскюль"
" cn_U_xkU_ll_adj0":"Ікскюльськ"
" cn_yxkull0":"Ікскуль"
" cn_yxkull_adj0":"Ікскульськ"
" cn_ikS_kila0":"Ікшкіла"
" cn_ikS_kila_adj0":"Ікшкільськ"
" cn_ikS_kile0":"Ікшкиле"
" cn_ikS_kile_adj0":"Ікшкільськ"
" cn_lemsahl0":"Лемзаль"
" cn_lemsahl_adj0":"Лемзальськ"
" cn_salismunde0":"Залісмюнде"
" cn_salismunde_adj0":"Залісмюндськ"
" cn_lemsal0":"Лемзаль"
" cn_lemsal_adj0":"Лемзальськ"
" cn_kokenhusen0":"Кокенхузен"
" cn_kokenhusen_adj0":"Кокенхузенськ"
" cn_kukeinos0":"Кукейнос"
" cn_kukeinos_adj0":"Кукейноськ"
" cn_koknese0":"Кокнесе"
" cn_koknese_adj0":"Кокнеськ"
" cn_gerzika0":"Герцика"
" cn_gerzika_adj0":"Герцикськ"
" ":""
" cn_gardinas0":"Гардінас"
" cn_gardinas_adj0":"Гардінаськ"
" cn_krolewiec0":"Крулевец"
" cn_krolewiec_adj0":"Крулевецьк"
" ":""
" # Britain":""
" cn_alba0":"Альба"
" cn_alba_adj0":"Альбськ"
" cn_pictland0":"Піктавія"
" cn_pictland_adj0":"Піктськ"
" cn_pictavia0":"Піктавія"
" cn_pictavia_adj0":"Піктавійськ"
" cn_jorvik0":"Йорвік"
" cn_jorvik_adj0":"Йорвікськ"
" cn_jarnamoda0":"Jarnamóða"
" cn_jarnamoda_adj0":"Járnamóðan"
" cn_linn0":"Linn"
" cn_linn_adj0":"Linnsey"
" cn_lindsey0":"Ліндсі"
" cn_lindsey_adj0":"Ліндсійськ"
" cn_deira0":"Дейра"
" cn_deira_adj0":"Дейрськ"
" cn_deifr0":"Дейвр"
" cn_deifr_adj0":"Дейврськ"
" cn_rheged0":"Регеда"
" cn_rheged_adj0":"Регедськ"
" cn_bernicia0":"Берніція"
" cn_bernicia_adj0":"Берніційськ"
" cn_bryneich0":"Брінейх"
" cn_bryneich_adj0":"Брінейхськ"
" cn_gododdin0":"Гододін"
" cn_gododdin_adj0":"Гододінськ"
" cn_galloway0":"Геллоуей"
" cn_galloway_adj0":"Геллоуейськ"
" cn_alclud0":"Алклід"
" cn_alclud_adj0":"Алклідськ"
" cn_alt_clut0":"Алт Кліт"
" cn_norroy0":"Норруа"
" cn_norroy_adj0":"Норруаськ"
" cn_aeron0":"Айрон"
" cn_aeron_adj0":"Айрон"
" cn_galwyddel0":"Галуідел"
" cn_galwyddel_adj0":"Галуідельськ"
" cn_galvei0":"Galvei"
" cn_galvei_adj0":"Galveian"
" cn_circinn0":"Кіркін"
" cn_circinn_adj0":"Кіркінськ"
" cn_eryri0":"Ерірі"
" cn_eryri_adj0":"Ерірійськ"
" cn_east_seaxe0":"Ессекс"
" cn_east_seaxe_adj0":"Ессекськ"
" cn_middle_seaxe0":"Мідлсекс"
" cn_middle_seaxe_adj0":"Мідлсекськ"
" cn_south_seaxe0":"South Seaxe"
" cn_south_seaxe_adj0":"South Saxon"
" cn_llundein0":"Лліндейн"
" cn_llundein_adj0":"Лліндейнськ"
" cn_londinium0":"Лондініум"
" cn_londinium_adj0":"Лондініумськ"
" cn_lunden0":"Лунден"
" cn_lunden_adj0":"Лунденськ"
" cn_londres0":"Лондр"
" cn_londres_adj0":"Лондрськ"
" cn_lunnon0":"Ланнон"
