"l_english":""
"# barony":"баронство"
" barony_plural0":"баронства"
"# county":"графство"
" county_plural0":"графства"
"# duchy":"герцогство"
" duchy_plural0":"герцогства"
"# kingdom":"королівство"
" kingdom_plural0":"королівства"
" empire_plural0":"імперії"
" none0":"немає володінь"
" none_plural0":"немає володінь"
"":""
" RANK_CONCEPT_UNLANDED0":"[unlanded|E]"
" RANK_CONCEPT_BARONY0":"[barony|E]"
" RANK_CONCEPT_COUNTY0":"[county|E]"
" RANK_CONCEPT_DUCHY0":"[duchy|E]"
" RANK_CONCEPT_KINGDOM0":"[kingdom|E]"
" RANK_CONCEPT_EMPIRE0":"[empire|E]"
" RANK_CONCEPT_BARONIES0":"[baronies|E]"
" RANK_CONCEPT_COUNTIES0":"[counties|E]"
" RANK_CONCEPT_DUCHIES0":"[duchies|E]"
" RANK_CONCEPT_KINGDOMS0":"[kingdoms|E]"
" RANK_CONCEPT_EMPIRES0":"[empires|E]"
